id,subject,body,text,category,category_id
flight_79,Check-in Open for Singapore Airlines Flight SI739,"Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI739. Departure 2025-12-21, Kuala Lumpur → London.","Check-in Open for Singapore Airlines Flight SI739 Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI739. Departure 2025-12-21, Kuala Lumpur → London.",flight_booking,7
flight_80,Earn Points on Your Upcoming Flight EM220 with Emirates,Hurry! Boarding for Emirates Flight EM220 begins soon. Don't miss your departure.,Earn Points on Your Upcoming Flight EM220 with Emirates Hurry! Boarding for Emirates Flight EM220 begins soon. Don't miss your departure.,flight_booking,7
flight_81,Business Travel? Lufthansa LU380 Itinerary,"Your next adventure starts here! Lufthansa Flight LU380, London → New York, 2025-12-27. Seat Class: Economy.","Business Travel? Lufthansa LU380 Itinerary Your next adventure starts here! Lufthansa Flight LU380, London → New York, 2025-12-27. Seat Class: Economy.",flight_booking,7
flight_82,E-Ticket for Emirates Flight EM986 from Chennai to Dubai,"Business travel itinerary: Emirates Flight EM986. Departure: Chennai at 21:34, arrival: Dubai at 13:21.","E-Ticket for Emirates Flight EM986 from Chennai to Dubai Business travel itinerary: Emirates Flight EM986. Departure: Chennai at 21:34, arrival: Dubai at 13:21.",flight_booking,7
flight_83,Luxury Travel Awaits! Cathay Pacific CA324 Booking Confirmed,It's almost time to fly! Cathay Pacific CA324 departs Chennai at 00:23. Arrival: Seoul at 11:32.,Luxury Travel Awaits! Cathay Pacific CA324 Booking Confirmed It's almost time to fly! Cathay Pacific CA324 departs Chennai at 00:23. Arrival: Seoul at 11:32.,flight_booking,7
flight_84,Pack Your Bags! Lufthansa Flight LU742 Awaits,Boarding soon! Lufthansa LU742 departs Singapore at 08:47 on 2025-12-20. Ensure you have your ID and ticket ready.,Pack Your Bags! Lufthansa Flight LU742 Awaits Boarding soon! Lufthansa LU742 departs Singapore at 08:47 on 2025-12-20. Ensure you have your ID and ticket ready.,flight_booking,7
flight_85,✈️ Adventure Starts Soon: Cathay Pacific Flight CA691,Hurry! Boarding for Cathay Pacific Flight CA691 begins soon. Don't miss your departure.,✈️ Adventure Starts Soon: Cathay Pacific Flight CA691 Hurry! Boarding for Cathay Pacific Flight CA691 begins soon. Don't miss your departure.,flight_booking,7
flight_86,🛬 Landing Soon: Cathay Pacific CA457,Booking complete! Cathay Pacific Flight CA457 from New York to Dubai. Departure: 2025-11-03 at 01:44. Arrival: 14:37. Reserve extras here: https://www.cathaypacific.com/book/CA457,🛬 Landing Soon: Cathay Pacific CA457 Booking complete! Cathay Pacific Flight CA457 from New York to Dubai. Departure: 2025-11-03 at 01:44. Arrival: 14:37. Reserve extras here: https://www.cathaypacific.com/book/CA457,flight_booking,7
flight_87,Family Trip? Lufthansa Flight LU603 Details Inside,Last chance to check-in for your flight LU603 with Lufthansa. Departure: 2025-11-19 08:08.,Family Trip? Lufthansa Flight LU603 Details Inside Last chance to check-in for your flight LU603 with Lufthansa. Departure: 2025-11-19 08:08.,flight_booking,7
flight_88,Domestic Flight Booking Confirmed: Emirates EM138,Hurry! Boarding for Emirates Flight EM138 begins soon. Don't miss your departure.,Domestic Flight Booking Confirmed: Emirates EM138 Hurry! Boarding for Emirates Flight EM138 begins soon. Don't miss your departure.,flight_booking,7
flight_89,🎟️ E-Ticket for Qatar Airways QA415,Explore Kuala Lumpur on 2025-11-15! Flight QA415 with Qatar Airways departs London at 04:36.,🎟️ E-Ticket for Qatar Airways QA415 Explore Kuala Lumpur on 2025-11-15! Flight QA415 with Qatar Airways departs London at 04:36.,flight_booking,7
flight_90,Don't Forget! Lufthansa Flight LU310 on 2025-12-01,"Earn reward points on your upcoming flight LU310 with Lufthansa. Book meals, lounges, and more at https://www.lufthansa.com/book/LU310.","Don't Forget! Lufthansa Flight LU310 on 2025-12-01 Earn reward points on your upcoming flight LU310 with Lufthansa. Book meals, lounges, and more at https://www.lufthansa.com/book/LU310.",flight_booking,7
flight_91,Exclusive: IndiGo Flight Deals for Chennai → Mumbai,Adventure awaits! IndiGo Flight IN862 from Chennai to Mumbai. Pack your bags and enjoy the journey.,Exclusive: IndiGo Flight Deals for Chennai → Mumbai Adventure awaits! IndiGo Flight IN862 from Chennai to Mumbai. Pack your bags and enjoy the journey.,flight_booking,7
flight_92,Last Chance to Check-in: IndiGo Flight IN325,"Enjoy premium comfort and priority boarding on your IndiGo Flight IN325. Departure 2025-11-05, London → Dubai.","Last Chance to Check-in: IndiGo Flight IN325 Enjoy premium comfort and priority boarding on your IndiGo Flight IN325. Departure 2025-11-05, London → Dubai.",flight_booking,7
flight_93,Boarding Pass Inside: Singapore Airlines Flight SI427,"Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI427. Departure 2025-11-05, London → Beijing.","Boarding Pass Inside: Singapore Airlines Flight SI427 Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI427. Departure 2025-11-05, London → Beijing.",flight_booking,7
flight_94,Last-Minute Flight Alert: IndiGo IN634,Boarding soon! IndiGo IN634 departs Seoul at 07:18 on 2025-12-25. Ensure you have your ID and ticket ready.,Last-Minute Flight Alert: IndiGo IN634 Boarding soon! IndiGo IN634 departs Seoul at 07:18 on 2025-12-25. Ensure you have your ID and ticket ready.,flight_booking,7
flight_95,Domestic Flight Booking Confirmed: Emirates EM307,Booking complete! Emirates Flight EM307 from Kuala Lumpur to Chennai. Departure: 2025-12-08 at 09:20. Arrival: 14:34. Reserve extras here: https://www.emirates.com/book/EM307,Domestic Flight Booking Confirmed: Emirates EM307 Booking complete! Emirates Flight EM307 from Kuala Lumpur to Chennai. Departure: 2025-12-08 at 09:20. Arrival: 14:34. Reserve extras here: https://www.emirates.com/book/EM307,flight_booking,7
flight_96,Boarding Pass Inside: Emirates Flight EM454,Hello! Your flight EM454 with Emirates is confirmed. Depart from Seoul at 19:27 on 2025-12-25 and arrive at Beijing at 16:43. Seat Class: Economy. Price: $1319.,Boarding Pass Inside: Emirates Flight EM454 Hello! Your flight EM454 with Emirates is confirmed. Depart from Seoul at 19:27 on 2025-12-25 and arrive at Beijing at 16:43. Seat Class: Economy. Price: $1319.,flight_booking,7
flight_97,Ready to Fly? Cathay Pacific CA837 from Singapore to Kuala Lumpur,Your journey is ready! Flight CA837 with Cathay Pacific leaves Singapore at 00:46 on 2025-12-01 and lands in Kuala Lumpur at 13:10. Seat Class: First.,Ready to Fly? Cathay Pacific CA837 from Singapore to Kuala Lumpur Your journey is ready! Flight CA837 with Cathay Pacific leaves Singapore at 00:46 on 2025-12-01 and lands in Kuala Lumpur at 13:10. Seat Class: First.,flight_booking,7
flight_98,Luxury Travel Awaits! Qatar Airways QA110 Booking Confirmed,Last chance to check-in for your flight QA110 with Qatar Airways. Departure: 2025-12-25 08:37.,Luxury Travel Awaits! Qatar Airways QA110 Booking Confirmed Last chance to check-in for your flight QA110 with Qatar Airways. Departure: 2025-12-25 08:37.,flight_booking,7
flight_99,Your Flight with Delta is Confirmed! ✈️,Last chance to check-in for your flight DE621 with Delta. Departure: 2025-12-07 12:46.,Your Flight with Delta is Confirmed! ✈️ Last chance to check-in for your flight DE621 with Delta. Departure: 2025-12-07 12:46.,flight_booking,7
flight_100,Confirmation: Emirates Dubai → New York,Last chance to check-in for your flight EM131 with Emirates. Departure: 2025-11-22 17:36.,Confirmation: Emirates Dubai → New York Last chance to check-in for your flight EM131 with Emirates. Departure: 2025-11-22 17:36.,flight_booking,7
flight_101,Boarding Pass Inside: Qatar Airways Flight QA345,It's almost time to fly! Qatar Airways QA345 departs Mumbai at 14:38. Arrival: Chennai at 05:13.,Boarding Pass Inside: Qatar Airways Flight QA345 It's almost time to fly! Qatar Airways QA345 departs Mumbai at 14:38. Arrival: Chennai at 05:13.,flight_booking,7
flight_102,Exclusive: Delta Flight Deals for Chennai → Beijing,Travel across continents! Delta Flight DE911 from Chennai to Beijing departs 2025-11-23. Check-in: https://www.delta.com/book/DE911,Exclusive: Delta Flight Deals for Chennai → Beijing Travel across continents! Delta Flight DE911 from Chennai to Beijing departs 2025-11-23. Check-in: https://www.delta.com/book/DE911,flight_booking,7
flight_103,E-Ticket for Lufthansa Flight LU498 from Singapore to Tokyo,Your journey is ready! Flight LU498 with Lufthansa leaves Singapore at 22:56 on 2025-11-10 and lands in Tokyo at 15:47. Seat Class: Economy.,E-Ticket for Lufthansa Flight LU498 from Singapore to Tokyo Your journey is ready! Flight LU498 with Lufthansa leaves Singapore at 22:56 on 2025-11-10 and lands in Tokyo at 15:47. Seat Class: Economy.,flight_booking,7
flight_104,Your Next Adventure: Lufthansa Beijing → Seoul,Explore Seoul on 2025-12-03! Flight LU174 with Lufthansa departs Beijing at 11:39.,Your Next Adventure: Lufthansa Beijing → Seoul Explore Seoul on 2025-12-03! Flight LU174 with Lufthansa departs Beijing at 11:39.,flight_booking,7
flight_105,Your Journey with Qatar Airways is About to Begin!,It's almost time to fly! Qatar Airways QA116 departs London at 00:59. Arrival: Chennai at 19:31.,Your Journey with Qatar Airways is About to Begin! It's almost time to fly! Qatar Airways QA116 departs London at 00:59. Arrival: Chennai at 19:31.,flight_booking,7
flight_106,E-Ticket for Lufthansa Flight LU482 from Mumbai to Singapore,Last chance to check-in for your flight LU482 with Lufthansa. Departure: 2025-12-05 12:14.,E-Ticket for Lufthansa Flight LU482 from Mumbai to Singapore Last chance to check-in for your flight LU482 with Lufthansa. Departure: 2025-12-05 12:14.,flight_booking,7
flight_107,Check-in Open for Emirates Flight EM600,Travel across continents! Emirates Flight EM600 from Dubai to Mumbai departs 2025-12-07. Check-in: https://www.emirates.com/book/EM600,Check-in Open for Emirates Flight EM600 Travel across continents! Emirates Flight EM600 from Dubai to Mumbai departs 2025-12-07. Check-in: https://www.emirates.com/book/EM600,flight_booking,7
flight_108,Your Next Adventure: Delta Mumbai → Singapore,"Your VIP access is confirmed for Delta Flight DE651. Seat Class: First. Departure: 2025-12-12, 01:11.","Your Next Adventure: Delta Mumbai → Singapore Your VIP access is confirmed for Delta Flight DE651. Seat Class: First. Departure: 2025-12-12, 01:11.",flight_booking,7
flight_109,Your Flight DE463 is About to Depart! ⏰,Booking complete! Delta Flight DE463 from Tokyo to Beijing. Departure: 2025-12-05 at 07:09. Arrival: 14:56. Reserve extras here: https://www.delta.com/book/DE463,Your Flight DE463 is About to Depart! ⏰ Booking complete! Delta Flight DE463 from Tokyo to Beijing. Departure: 2025-12-05 at 07:09. Arrival: 14:56. Reserve extras here: https://www.delta.com/book/DE463,flight_booking,7
flight_110,Miles Update: Cathay Pacific Flight CA356 Confirmation,Last chance to check-in for your flight CA356 with Cathay Pacific. Departure: 2025-12-29 20:47.,Miles Update: Cathay Pacific Flight CA356 Confirmation Last chance to check-in for your flight CA356 with Cathay Pacific. Departure: 2025-12-29 20:47.,flight_booking,7
flight_111,Special Offer: Singapore Airlines Flight SI208 This Week,"Business travel itinerary: Singapore Airlines Flight SI208. Departure: Singapore at 02:13, arrival: Seoul at 09:29.","Special Offer: Singapore Airlines Flight SI208 This Week Business travel itinerary: Singapore Airlines Flight SI208. Departure: Singapore at 02:13, arrival: Seoul at 09:29.",flight_booking,7
flight_112,Urgent: Qatar Airways Flight QA193 – Confirm Your Seat,Travel across continents! Qatar Airways Flight QA193 from Kuala Lumpur to Singapore departs 2025-11-13. Check-in: https://www.qatarairways.com/book/QA193,Urgent: Qatar Airways Flight QA193 – Confirm Your Seat Travel across continents! Qatar Airways Flight QA193 from Kuala Lumpur to Singapore departs 2025-11-13. Check-in: https://www.qatarairways.com/book/QA193,flight_booking,7
flight_113,Pack Your Bags! Emirates Flight EM282 Awaits,Adventure awaits! Emirates Flight EM282 from Dubai to Singapore. Pack your bags and enjoy the journey.,Pack Your Bags! Emirates Flight EM282 Awaits Adventure awaits! Emirates Flight EM282 from Dubai to Singapore. Pack your bags and enjoy the journey.,flight_booking,7
flight_114,Last-Minute Flight Alert: Singapore Airlines SI552,Hurry! Boarding for Singapore Airlines Flight SI552 begins soon. Don't miss your departure.,Last-Minute Flight Alert: Singapore Airlines SI552 Hurry! Boarding for Singapore Airlines Flight SI552 begins soon. Don't miss your departure.,flight_booking,7
flight_115,VIP Access: Qatar Airways Flight QA639 Booking Confirmed,Explore London on 2025-12-02! Flight QA639 with Qatar Airways departs Dubai at 02:24.,VIP Access: Qatar Airways Flight QA639 Booking Confirmed Explore London on 2025-12-02! Flight QA639 with Qatar Airways departs Dubai at 02:24.,flight_booking,7
flight_116,Last-Minute Flight Alert: Delta DE443,Hello! Your flight DE443 with Delta is confirmed. Depart from Chennai at 01:02 on 2025-11-04 and arrive at New York at 04:11. Seat Class: First. Price: $1428.,Last-Minute Flight Alert: Delta DE443 Hello! Your flight DE443 with Delta is confirmed. Depart from Chennai at 01:02 on 2025-11-04 and arrive at New York at 04:11. Seat Class: First. Price: $1428.,flight_booking,7
flight_117,E-Ticket for Emirates Flight EM997 from New York to Singapore,It's almost time to fly! Emirates EM997 departs New York at 19:30. Arrival: Singapore at 23:22.,E-Ticket for Emirates Flight EM997 from New York to Singapore It's almost time to fly! Emirates EM997 departs New York at 19:30. Arrival: Singapore at 23:22.,flight_booking,7
flight_118,Earn Points on Your Upcoming Flight CA643 with Cathay Pacific,"Reminder: Check-in is open for your Cathay Pacific Flight CA643. Departure from New York at 01:34, arriving Chennai at 02:23.","Earn Points on Your Upcoming Flight CA643 with Cathay Pacific Reminder: Check-in is open for your Cathay Pacific Flight CA643. Departure from New York at 01:34, arriving Chennai at 02:23.",flight_booking,7
flight_119,Earn Points on Your Upcoming Flight LU105 with Lufthansa,Hello! Your flight LU105 with Lufthansa is confirmed. Depart from Singapore at 22:31 on 2025-11-17 and arrive at Kuala Lumpur at 09:07. Seat Class: Business. Price: $525.,Earn Points on Your Upcoming Flight LU105 with Lufthansa Hello! Your flight LU105 with Lufthansa is confirmed. Depart from Singapore at 22:31 on 2025-11-17 and arrive at Kuala Lumpur at 09:07. Seat Class: Business. Price: $525.,flight_booking,7
flight_120,🎟️ E-Ticket for Emirates EM960,"Your next adventure starts here! Emirates Flight EM960, Singapore → Kuala Lumpur, 2025-12-10. Seat Class: Economy.","🎟️ E-Ticket for Emirates EM960 Your next adventure starts here! Emirates Flight EM960, Singapore → Kuala Lumpur, 2025-12-10. Seat Class: Economy.",flight_booking,7
flight_121,Special Offer: IndiGo Flight IN799 This Week,Your journey is ready! Flight IN799 with IndiGo leaves Chennai at 10:21 on 2025-11-02 and lands in Tokyo at 01:53. Seat Class: Business.,Special Offer: IndiGo Flight IN799 This Week Your journey is ready! Flight IN799 with IndiGo leaves Chennai at 10:21 on 2025-11-02 and lands in Tokyo at 01:53. Seat Class: Business.,flight_booking,7
